PVSYST 8.1.5
,File,File date,Description
Project,PV_Hydrogen_Cyprus_10MWp_Project.PRJ,10/09/26 16h26,PV_Hydrogen_Cyprus_10MWp,
Geographical Site,Aglantziá_PVGIS_API_TMY.SIT,10/09/26 16h26,Aglantziá;Cyprus;Europe;,
Weather data,Aglantziá_PVGIS_API_TMY.MET,10/09/26 16h26,Aglantziá;PVGIS api TMY;TMY,
Simulation variant,PV_Hydrogen_Cyprus_10MWp_Project.VC0,10/09/26 17h38,New simulation variant,
Simulation date,,10/09/26 17h50

Simulation:,Hourly values, from 01/01/90, to 31/12/90 

date,GlobInc,GlobEff,EArray,E_Grid,PR,GlobHor,T_Amb,TArray
    ,W/m²,W/m²,kW,kW,ratio,W/m²,°C,°C

14/08/90 15:00,650.9,640.75,5703.2,5657.6,0.8692,635,33.4,50.041
14/08/90 16:00,418.92,397.9,3612.7,3578.2,0.8542,436,32.56,43.304
14/08/90 17:00,184.55,151.97,1369.7,1344.5,0.7286,226,31.59,36.26
14/08/90 18:00,21.012,20.267,155.06,123.34,0.587,41.001,30.4,31.486
14/08/90 19:00,0,0,0,-0.096,0,0,29.22,29.438
14/08/90 20:00,0,0,0,-0.096,0,0,28.38,28.488
14/08/90 21:00,0,0,0,-0.096,0,0,27.65,27.742
14/08/90 22:00,0,0,0,-0.096,0,0,27.06,27.135
14/08/90 23:00,0,0,0,-0.096,0,0,26.57,26.631
15/08/90 00:00,0,0,0,-0.096,0,0,26.04,26.105
15/08/90 01:00,0,0,0,-0.096,0,0,25.48,25.548
15/08/90 02:00,0,0,0,-0.096,0,0,25.01,25.067
15/08/90 03:00,0,0,0,-0.096,0,0,24.7,24.737
15/08/90 04:00,0,0,0,-0.096,0,0,24.24,24.295
15/08/90 05:00,0,0,0,-0.096,0,0,23.92,23.959
15/08/90 06:00,99.375,76.772,692.62,670.34,0.6746,135,23.82,25.52
15/08/90 07:00,312.74,286.8,2693.1,2662.5,0.8514,340,25.68,31.956
15/08/90 08:00,552.27,539.29,4981.8,4941.6,0.8948,548,27.52,39.967
15/08/90 09:00,768.4,760.28,6822.3,6767.7,0.8808,731,29.67,47.741
15/08/90 10:00,918.4,914.02,7994,7930,0.8635,859,31.27,53.58
15/08/90 11:00,1014.3,1010.7,8493.9,8426,0.8307,939,32.63,57.668
15/08/90 12:00,1029.9,1026.4,8513.1,8445,0.82,952,33.68,59.423
15/08/90 13:00,967.58,963.54,8247.6,8181.7,0.8456,900,34.2,58.608
15/08/90 14:00,831.79,825.73,7187,7129.5,0.8572,783,34.2,55.331
15/08/90 15:00,647.89,637.76,5673.4,5628,0.8687,630,33.64,50.19
15/08/90 16:00,413.99,393.2,3567.6,3533.3,0.8535,429,32.8,43.412
15/08/90 17:00,181.83,149.27,1343.8,1318.8,0.7253,222,31.74,36.325
15/08/90 18:00,20.992,20.25,154.85,123.11,0.5865,39,30.5,31.564
15/08/90 19:00,0,0,0,-0.096,0,0,29.29,29.502
15/08/90 20:00,0,0,0,-0.096,0,0,28.45,28.555
15/08/90 21:00,0,0,0,-0.096,0,0,27.75,27.835
15/08/90 22:00,0,0,0,-0.096,0,0,26.97,27.066
15/08/90 23:00,0,0,0,-0.096,0,0,26.73,26.76
16/08/90 00:00,0,0,0,-0.096,0,0,26.34,26.389
16/08/90 01:00,0,0,0,-0.096,0,0,25.89,25.946
16/08/90 02:00,0,0,0,-0.096,0,0,24.84,24.965
16/08/90 03:00,0,0,0,-0.096,0,0,24.1,24.187
16/08/90 04:00,0,0,0,-0.096,0,0,23.87,23.897
16/08/90 05:00,0,0,0,-0.096,0,0,23.65,23.676
16/08/90 06:00,97.351,77.031,695.61,673.32,0.6917,130,23.63,25.332
16/08/90 07:00,318.36,291.71,2738,2707.2,0.8504,345,25.85,32.221
16/08/90 08:00,556.33,543.32,5011.8,4971.4,0.8937,550,27.81,40.38
16/08/90 09:00,769.65,761.47,6820.4,6765.8,0.8791,730,30.13,48.22
16/08/90 10:00,929.99,925.72,8063,7998.5,0.8601,867,32.05,54.541
16/08/90 11:00,1021.3,1017.6,8501.7,8433.7,0.8258,943,33.3,58.527
16/08/90 12:00,1029.8,1026.2,8507.4,8439.4,0.8195,950,34.16,59.946
16/08/90 13:00,973.32,969.26,8278.5,8212.3,0.8438,903,34.54,59.103
16/08/90 14:00,837.28,831.18,7223,7165.2,0.8558,786,34.42,55.707
16/08/90 15:00,646.88,636.72,5659.5,5614.2,0.8679,627,33.85,50.401
16/08/90 16:00,415.51,394.53,3575.7,3541.4,0.8523,429,33.1,43.724
16/08/90 17:00,181.28,148.82,1337.4,1312.4,0.724,220,32.21,36.743
16/08/90 18:00,19.386,18.7,140.9,107.55,0.5548,36.001,31.01,32.008
16/08/90 19:00,0,0,0,-0.096,0,0,29.73,29.934
16/08/90 20:00,0,0,0,-0.096,0,0,28.74,28.857
16/08/90 21:00,0,0,0,-0.096,0,0,27.8,27.913
16/08/90 22:00,0,0,0,-0.096,0,0,27.08,27.171
16/08/90 23:00,0,0,0,-0.096,0,0,26.8,26.836
17/08/90 00:00,0,0,0,-0.096,0,0,25.51,25.663
17/08/90 01:00,0,0,0,-0.096,0,0,24.88,24.951
17/08/90 02:00,0,0,0,-0.096,0,0,24.62,24.649
17/08/90 03:00,0,0,0,-0.096,0,0,24.26,24.3
17/08/90 04:00,0,0,0,-0.096,0,0,23.94,23.976
17/08/90 05:00,0,0,0,-0.096,0,0,23.72,23.745
17/08/90 06:00,85.968,73.072,656.5,634.37,0.7379,107,24.13,25.704
17/08/90 07:00,296.77,273.41,2556.5,2526.4,0.8513,318,26.83,32.727
17/08/90 08:00,540.9,528.1,4850.8,4811.1,0.8895,533,29.36,41.447
17/08/90 09:00,761.41,753.2,6708.7,6655,0.8741,720,31.78,49.708
17/08/90 10:00,920.28,915.89,7943.4,7879.9,0.8563,856,33.32,55.687
17/08/90 11:00,1016.4,1012.7,8478.6,8410.8,0.8275,936,34.61,59.707
17/08/90 12:00,1030.9,1027.4,8497,8429,0.8177,948,35.45,61.27
17/08/90 13:00,967.38,963.34,8195.2,8129.6,0.8404,895,35.64,60.133
17/08/90 14:00,837.73,831.38,7198.4,7140.8,0.8524,787,35.28,56.626
17/08/90 15:00,642.83,632.69,5606.9,5562,0.8653,621,34.66,51.167
17/08/90 16:00,410.46,389.64,3520.2,3486.1,0.8494,422,33.94,44.484
17/08/90 17:00,179.31,146.65,1312.7,1287.8,0.7182,217,33.08,37.572
17/08/90 18:00,18.619,17.962,133.87,99.72,0.5356,33.002,32.04,33.001
17/08/90 19:00,0,0,0,-0.096,0,0,30.93,31.116
17/08/90 20:00,0,0,0,-0.096,0,0,30.12,30.22
17/08/90 21:00,0,0,0,-0.096,0,0,29.02,29.151
17/08/90 22:00,0,0,0,-0.096,0,0,28.17,28.277
17/08/90 23:00,0,0,0,-0.096,0,0,27.9,27.935
18/08/90 00:00,0,0,0,-0.096,0,0,27.32,27.394
18/08/90 01:00,0,0,0,-0.096,0,0,26.68,26.759
18/08/90 02:00,0,0,0,-0.096,0,0,25.76,25.871
18/08/90 03:00,0,0,0,-0.096,0,0,25.57,25.593
18/08/90 04:00,0,0,0,-0.096,0,0,25.33,25.36
18/08/90 05:00,0,0,0,-0.096,0,0,25.03,25.068
18/08/90 06:00,79.869,69.037,615.65,593.69,0.7434,97,25.07,26.576
18/08/90 07:00,276.81,256.5,2395.7,2366.3,0.8549,297,26.93,32.476
18/08/90 08:00,519.17,506.67,4668.2,4629.4,0.8917,513,28.92,40.49
18/08/90 09:00,741.62,733.19,6565.2,6512.7,0.8782,700,31.02,48.383
18/08/90 10:00,912.1,907.96,7900.1,7836.9,0.8592,842,32.87,54.93
18/08/90 11:00,1007.7,1003.8,8462.2,8394.5,0.8331,926,34.4,59.27
18/08/90 12:00,1028.2,1024.7,8492,8424,0.8193,943,35.42,61.146
18/08/90 13:00,959.62,955.44,8132.3,8067.3,0.8407,886,35.79,60.062
18/08/90 14:00,833.78,827.77,7166.7,7109.4,0.8527,778,35.45,56.659
18/08/90 15:00,650.24,640.13,5667.5,5622.2,0.8647,626,34.78,51.409
18/08/90 16:00,410.11,389.18,3517.5,3483.4,0.8494,420,33.84,44.373
18/08/90 17:00,175.59,143.69,1285.8,1261,0.7182,211,32.94,37.391
18/08/90 18:00,18.353,17.707,131.8,97.415,0.5308,29,31.71,32.692
18/08/90 19:00,0,0,0,-0.096,0,0,30.49,30.694
18/08/90 20:00,0,0,0,-0.096,0,0,29.64,29.743
18/08/90 21:00,0,0,0,-0.096,0,0,29.05,29.115
18/08/90 22:00,0,0,0,-0.096,0,0,28.39,28.467
18/08/90 23:00,0,0,0,-0.096,0,0,27.67,27.759
19/08/90 00:00,0,0,0,-0.096,0,0,27.31,27.355
19/08/90 01:00,0,0,0,-0.096,0,0,26.68,26.757
19/08/90 02:00,0,0,0,-0.096,0,0,25.96,26.045
19/08/90 03:00,0,0,0,-0.096,0,0,25.78,25.802
19/08/90 04:00,0,0,0,-0.096,0,0,26.28,26.218
19/08/90 05:00,0,0,0,-0.096,0,0,25.95,25.992
19/08/90 06:00,75.042,65.94,584.63,562.8,0.75,89.002,25.72,27.197
19/08/90 07:00,268.23,249.17,2322.4,2293.3,0.855,286,27.36,32.782
19/08/90 08:00,531.35,518.71,4766,4726.7,0.8896,523,29.48,41.31
19/08/90 09:00,768.45,760.25,6780,6725.8,0.8753,722,31.28,49.358
19/08/90 10:00,933.71,929.44,8062.2,7997.7,0.8566,863,32.91,55.549
19/08/90 11:00,1025.2,1021.5,8499.4,8431.4,0.8224,939,34.38,59.674
19/08/90 12:00,1026.3,1022.5,8486.7,8418.8,0.8204,940,35.46,61.161
19/08/90 13:00,569.81,560.36,4967.7,4927.5,0.8648,555,35.42,50.906
19/08/90 14:00,747.79,740.1,6505.5,6453.4,0.863,704,35.1,53.151
19/08/90 15:00,626.65,616.37,5477.5,5433.6,0.8671,602,34.55,50.43
19/08/90 16:00,406.96,386.21,3491,3457.1,0.8495,415,33.9,44.298
19/08/90 17:00,176.03,143.45,1283.3,1258.5,0.715,211,33.09,37.428
19/08/90 18:00,15.48,14.933,107.56,70.402,0.4548,28.002,32.03,32.878
19/08/90 19:00,0,0,0,-0.096,0,0,30.96,31.126
19/08/90 20:00,0,0,0,-0.096,0,0,29.92,30.044
19/08/90 21:00,0,0,0,-0.096,0,0,28.55,28.713
19/08/90 22:00,0,0,0,-0.096,0,0,27.5,27.63
19/08/90 23:00,0,0,0,-0.096,0,0,27.12,27.167
20/08/90 00:00,0,0,0,-0.096,0,0,26.73,26.779
20/08/90 01:00,0,0,0,-0.096,0,0,25.56,25.701
20/08/90 02:00,0,0,0,-0.096,0,0,24.54,24.659
20/08/90 03:00,0,0,0,-0.096,0,0,23.84,23.92
20/08/90 04:00,0,0,0,-0.096,0,0,23.42,23.468
20/08/90 05:00,0,0,0,-0.096,0,0,22.98,23.03
20/08/90 06:00,98.415,74.532,673.16,650.96,0.6615,131,23.03,24.675
20/08/90 07:00,316.53,290.36,2724.6,2693.8,0.8511,336,26.04,32.257
20/08/90 08:00,560.08,547.26,5032,4991.6,0.8913,545,28.77,41.261
20/08/90 09:00,775.62,767.57,6847.7,6792.9,0.8758,726,31.02,49.239
20/08/90 10:00,932.02,927.73,8058.1,7993.6,0.8577,859,32.64,55.227
20/08/90 11:00,1022.5,1018.8,8497.9,8429.9,0.8245,934,33.91,59.182
20/08/90 12:00,1037,1033.4,8516.3,8448.2,0.8147,946,34.76,60.732
20/08/90 13:00,959.82,955.47,8153.2,8088,0.8427,882,35.16,59.439
20/08/90 14:00,665.69,656.79,5795.5,5749.1,0.8637,637,34.99,52.279
20/08/90 15:00,642.07,631.91,5615.6,5570.7,0.8677,614,34.51,50.445
20/08/90 16:00,407.59,386.6,3497.1,3463.1,0.8497,414,33.64,44.108
20/08/90 17:00,172.42,140.74,1259.1,1234.5,0.716,205,32.82,37.168
20/08/90 18:00,15.95,15.389,111.68,74.986,0.4701,24.999,31.59,32.507
20/08/90 19:00,0,0,0,-0.096,0,0,30.36,30.555
20/08/90 20:00,0,0,0,-0.096,0,0,29.38,29.499
20/08/90 21:00,0,0,0,-0.096,0,0,28.07,28.22
20/08/90 22:00,0,0,0,-0.096,0,0,27.21,27.311
20/08/90 23:00,0,0,0,-0.096,0,0,26.77,26.823
21/08/90 00:00,0,0,0,-0.096,0,0,26.54,26.568
21/08/90 01:00,0,0,0,-0.096,0,0,26.24,26.277
21/08/90 02:00,0,0,0,-0.096,0,0,25.7,25.767
21/08/90 03:00,0,0,0,-0.096,0,0,24.93,25.024
21/08/90 04:00,0,0,0,-0.096,0,0,24.05,24.155
21/08/90 05:00,0,0,0,-0.096,0,0,23.31,23.397
21/08/90 06:00,98.255,74.185,668.95,646.77,0.6583,130,23.39,25.016
21/08/90 07:00,316.32,290.23,2723.6,2692.9,0.8513,334,26.01,32.228
21/08/90 08:00,563.47,550.69,5071.7,5030.9,0.8929,546,28.24,40.841
21/08/90 09:00,776.13,768.12,6866.4,6811.4,0.8776,724,30.53,48.714
21/08/90 10:00,938.42,934.2,8122.8,8057.8,0.8587,862,32.17,54.915
21/08/90 11:00,1023.2,1019.5,8503.2,8435.1,0.8244,932,33.54,58.829
21/08/90 12:00,1024.1,1020.3,8491.8,8423.9,0.8226,933,34.49,60.137
21/08/90 13:00,966.48,962.27,8209.5,8143.8,0.8427,885,35.05,59.437
21/08/90 14:00,827.93,821.71,7124.1,7067.1,0.8536,766,35.26,56.34
21/08/90 15:00,636.89,626.74,5555.6,5511.2,0.8654,607,34.7,51.092
21/08/90 16:00,403.43,382.58,3458.2,3424.3,0.8488,408,33.82,44.242
21/08/90 17:00,170.13,138.84,1241.6,1217.1,0.7154,201,32.75,37.084
21/08/90 18:00,14.333,13.829,98.221,59.989,0.4185,22,31.51,32.388
21/08/90 19:00,0,0,0,-0.096,0,0,30.31,30.496
21/08/90 20:00,0,0,0,-0.096,0,0,29.46,29.564
21/08/90 21:00,0,0,0,-0.096,0,0,28.31,28.452
21/08/90 22:00,0,0,0,-0.096,0,0,27.73,27.803
21/08/90 23:00,0,0,0,-0.096,0,0,27.01,27.098
22/08/90 00:00,0,0,0,-0.096,0,0,26.02,26.136
22/08/90 01:00,0,0,0,-0.096,0,0,25.37,25.446
22/08/90 02:00,0,0,0,-0.096,0,0,25.04,25.078
22/08/90 03:00,0,0,0,-0.096,0,0,24.84,24.864
22/08/90 04:00,0,0,0,-0.096,0,0,24.66,24.681
22/08/90 05:00,0,0,0,-0.096,0,0,24.46,24.484
22/08/90 06:00,91.997,73.184,656.23,634.1,0.6893,117,24.66,26.243
22/08/90 07:00,310.79,285.67,2673.5,2642.9,0.8504,326,26.71,32.852
22/08/90 08:00,553.07,540.43,4959.1,4919,0.8894,534,29.47,41.779
22/08/90 09:00,771.07,763.03,6794.6,6740.2,0.8742,717,31.62,49.739
22/08/90 10:00,926.13,921.72,7983.7,7919.8,0.8552,849,33.57,55.968
22/08/90 11:00,1015.5,1011.7,8472.1,8404.4,0.8276,923,35.04,60.108
22/08/90 12:00,1035,1031.5,8499.4,8431.4,0.8146,939,36.06,61.967
22/08/90 13:00,969.8,965.71,8182.8,8117.3,0.837,885,36.55,61.09
22/08/90 14:00,841.94,835.58,7196.1,7138.5,0.8479,779,36.51,57.945
22/08/90 15:00,645.62,635.46,5600.5,5555.7,0.8605,613,35.99,52.58
22/08/90 16:00,409.95,388.45,3492.6,3458.6,0.8437,413,35.18,45.73
22/08/90 17:00,168.78,136.89,1216.4,1192,0.7062,199,34.19,38.524
22/08/90 18:00,12.701,12.254,84.239,44.404,0.3496,19.001,32.94,33.798
22/08/90 19:00,0,0,0,-0.096,0,0,31.69,31.878
22/08/90 20:00,0,0,0,-0.096,0,0,30.65,30.772
22/08/90 21:00,0,0,0,-0.096,0,0,29.34,29.494
22/08/90 22:00,0,0,0,-0.096,0,0,28.21,28.346
22/08/90 23:00,0,0,0,-0.096,0,0,27.81,27.86
23/08/90 00:00,0,0,0,-0.096,0,0,27.01,27.105
23/08/90 01:00,0,0,0,-0.096,0,0,26.57,26.619
23/08/90 02:00,0,0,0,-0.096,0,0,26.24,26.276
23/08/90 03:00,0,0,0,-0.096,0,0,26.81,26.743
23/08/90 04:00,0,0,0,-0.096,0,0,27.5,27.413
23/08/90 05:00,0,0,0,-0.096,0,0,26.64,26.743
23/08/90 06:00,66.741,60.324,530.3,508.7,0.7622,77.001,26.23,27.613
23/08/90 07:00,167.18,158.85,1460.6,1435.1,0.8584,179,28.13,31.56
23/08/90 08:00,568.07,555.29,5074.8,5034,0.8862,546,30.51,42.929
23/08/90 09:00,785.75,777.73,6883.6,6828.5,0.8691,728,32.61,51.261
23/08/90 10:00,938.79,934.37,8050,7985.6,0.8507,858,34.27,57.22
23/08/90 11:00,1035.6,1031.8,8505.6,8437.5,0.8148,938,35.74,61.432
23/08/90 12:00,1042.7,1039,8505.1,8437.1,0.8092,944,36.92,63.092
23/08/90 13:00,970.06,966.05,8149.8,8084.6,0.8335,879,37.61,62.159
23/08/90 14:00,825.71,819.22,7033.5,6977.2,0.845,760,37.79,58.791
23/08/90 15:00,634.52,624.2,5479.6,5435.7,0.8567,601,37.36,53.574
23/08/90 16:00,402.78,381.73,3418.8,3385.2,0.8405,404,36.32,46.632
23/08/90 17:00,167.4,135.82,1203.8,1179.4,0.7046,196,34.79,39.057
23/08/90 18:00,11.067,10.678,70.783,29.406,0.2657,17,33.44,34.257
23/08/90 19:00,0,0,0,-0.096,0,0,32.22,32.409
23/08/90 20:00,0,0,0,-0.096,0,0,31.17,31.302
23/08/90 21:00,0,0,0,-0.096,0,0,29.89,30.035
23/08/90 22:00,0,0,0,-0.096,0,0,29.02,29.114
23/08/90 23:00,0,0,0,-0.096,0,0,28.56,28.608
24/08/90 00:00,0,0,0,-0.096,0,0,28.31,28.336
24/08/90 01:00,0,0,0,-0.096,0,0,28.12,28.139
24/08/90 02:00,0,0,0,-0.096,0,0,27.81,27.842
24/08/90 03:00,0,0,0,-0.096,0,0,27.54,27.568
24/08/90 04:00,0,0,0,-0.096,0,0,26.62,26.719
24/08/90 05:00,0,0,0,-0.096,0,0,25.92,25.997
24/08/90 06:00,104.16,75.402,674.08,651.88,0.6259,137,25.91,27.589
24/08/90 07:00,335.03,306.72,2845.4,2814.2,0.84,346,29.2,35.798
24/08/90 08:00,572.75,559.99,5072.1,5031.3,0.8785,548,32.25,45.328
24/08/90 09:00,784.19,776.22,6835.9,6781.2,0.8648,724,33.67,52.553
24/08/90 10:00,936.16,931.74,8012.7,7948.6,0.8491,853,34.63,57.693
24/08/90 11:00,1026.7,1022.9,8490.3,8422.4,0.8203,928,35.3,60.89
24/08/90 12:00,1032.6,1028.8,8494.9,8426.9,0.8161,933,35.83,61.786
24/08/90 13:00,966.27,962.28,8169,8103.7,0.8387,873,36.23,60.655
24/08/90 14:00,827.56,821.16,7089.8,7033,0.8499,759,36.39,57.384
24/08/90 15:00,630.47,620.2,5473.1,5429.3,0.8612,595,36.19,52.232
24/08/90 16:00,398.59,377.62,3392.6,3359.1,0.8428,398,35.68,45.751
24/08/90 17:00,163.51,132.75,1176.7,1152.4,0.7049,190,34.64,38.718
24/08/90 18:00,10.496,10.13,66.285,24.392,0.2324,11.002,33.11,33.9
24/08/90 19:00,0,0,0,-0.096,0,0,31.71,31.903
24/08/90 20:00,0,0,0,-0.096,0,0,30.65,30.774
24/08/90 21:00,0,0,0,-0.096,0,0,29.87,29.955
24/08/90 22:00,0,0,0,-0.096,0,0,29.48,29.522
24/08/90 23:00,0,0,0,-0.096,0,0,28.84,28.907
25/08/90 00:00,0,0,0,-0.096,0,0,28.53,28.563
25/08/90 01:00,0,0,0,-0.096,0,0,28.06,28.11
25/08/90 02:00,0,0,0,-0.096,0,0,27.32,27.399
25/08/90 03:00,0,0,0,-0.096,0,0,26.69,26.757
25/08/90 04:00,0,0,0,-0.096,0,0,26.15,26.208
25/08/90 05:00,0,0,0,-0.096,0,0,25.62,25.677
25/08/90 06:00,99.928,72.651,648.65,626.55,0.627,131,25.62,27.237
25/08/90 07:00,328.52,301.03,2795.6,2764.6,0.8416,337,28.9,35.364
25/08/90 08:00,562.81,550.32,5009.7,4969.4,0.883,536,31.1,43.951
25/08/90 09:00,773.03,765.2,6771.4,6717.2,0.869,711,32.91,51.35
25/08/90 10:00,923.05,918.75,7937.7,7874.2,0.8531,838,34.04,56.63
25/08/90 11:00,999.96,995.95,8437.9,8370.4,0.8371,902,35.04,59.864
25/08/90 12:00,401.5,390.57,3494.2,3460.3,0.8619,417,35.75,47.046
25/08/90 13:00,417.4,407.89,3668.4,3633.7,0.8706,419,35.79,45.93
25/08/90 14:00,634.2,625.31,5591.9,5547.2,0.8747,601,33.5,48.815
25/08/90 15:00,181.56,175.56,1576.7,1550.7,0.8542,195,33.39,38.924
25/08/90 16:00,357.35,339.1,3089,3056.7,0.8554,358,33.34,41.407
25/08/90 17:00,165.74,132.76,1184.5,1160.1,0.7,193,33.23,37.087
25/08/90 18:00,8.6667,8.3648,51.721,8.1605,0.0942,9.0013,32.67,33.3
25/08/90 19:00,0,0,0,-0.096,0,0,31.52,31.693
25/08/90 20:00,0,0,0,-0.096,0,0,29.92,30.12
25/08/90 21:00,0,0,0,-0.096,0,0,28.9,29.022
25/08/90 22:00,0,0,0,-0.096,0,0,27.75,27.882
25/08/90 23:00,0,0,0,-0.096,0,0,27.06,27.138
26/08/90 00:00,0,0,0,-0.096,0,0,26.38,26.456
26/08/90 01:00,0,0,0,-0.096,0,0,25.81,25.874
26/08/90 02:00,0,0,0,-0.096,0,0,25.34,25.392
26/08/90 03:00,0,0,0,-0.096,0,0,24.9,24.95
26/08/90 04:00,0,0,0,-0.096,0,0,24.63,24.661
26/08/90 05:00,0,0,0,-0.096,0,0,24.51,24.524
26/08/90 06:00,95.69,71.246,637.46,615.41,0.6432,122,24.77,26.313
26/08/90 07:00,325.71,298.68,2787.9,2756.8,0.8464,332,27.53,33.932
26/08/90 08:00,568.57,556.08,5084.7,5043.9,0.8872,539,30.01,42.793
26/08/90 09:00,780.39,772.64,6859,6804.1,0.8719,715,32.07,50.505
26/08/90 10:00,933.34,929.19,8041,7976.6,0.8547,844,33.47,56.147
26/08/90 11:00,1017.1,1013.5,8480.2,8412.4,0.8271,913,34.53,59.719
26/08/90 12:00,872.95,866.88,7477.1,7417.3,0.8497,792,35.22,57.392
26/08/90 13:00,570.33,561,4995.8,4955.6,0.8689,549,34.84,49.75
26/08/90 14:00,94.028,90.769,794.6,771.9,0.821,102,32.52,36.187
26/08/90 15:00,474.19,464.11,4228.6,4191.6,0.884,460,32.5,43.151
26/08/90 16:00,305.15,290.45,2643.7,2613.3,0.8564,309,32.79,40.447
26/08/90 17:00,66.527,63.49,545.28,523.62,0.7871,73,32.3,34.552
26/08/90 18:00,7.7377,7.4681,44.565,0.5142,0.0066,7.9987,31.38,31.835
26/08/90 19:00,0,0,0,-0.096,0,0,29.96,30.152
26/08/90 20:00,0,0,0,-0.096,0,0,28.93,29.055
26/08/90 21:00,0,0,0,-0.096,0,0,29.08,29.061
26/08/90 22:00,0,0,0,-0.096,0,0,28.27,28.368
26/08/90 23:00,0,0,0,-0.096,0,0,27.33,27.44
27/08/90 00:00,0,0,0,-0.096,0,0,26.81,26.87
27/08/90 01:00,0,0,0,-0.096,0,0,26.41,26.455
27/08/90 02:00,0,0,0,-0.096,0,0,26.07,26.108
27/08/90 03:00,0,0,0,-0.096,0,0,25.78,25.813
27/08/90 04:00,0,0,0,-0.096,0,0,25.55,25.576
27/08/90 05:00,0,0,0,-0.096,0,0,25.39,25.408
27/08/90 06:00,99.7,72.417,646.61,624.52,0.6264,128,25.57,27.154
27/08/90 07:00,332.46,304.76,2836.1,2804.9,0.8437,337,28.33,34.899
27/08/90 08:00,566.73,554.29,5058.1,5017.5,0.8854,535,30.48,43.326
27/08/90 09:00,777.51,769.71,6823.9,6769.3,0.8707,710,32.45,50.862
27/08/90 10:00,928.88,924.58,7996.2,7932.2,0.854,838,33.67,56.335
27/08/90 11:00,1000.5,996.78,8444,8376.4,0.8373,892,34.62,59.444
27/08/90 12:00,931.86,926.49,7934,7870.5,0.8446,839,35.29,58.781
27/08/90 13:00,701.97,693.76,6093.3,6044.6,0.8611,655,35.35,53.442
27/08/90 14:00,291.07,282.36,2536.5,2506.5,0.8612,307,35.45,43.646
27/08/90 15:00,53.092,51.209,427.43,406.26,0.7652,58.001,35.18,37.154
27/08/90 16:00,327.42,311.1,2826.2,2795,0.8537,330,34.4,41.504
27/08/90 17:00,153.57,124.27,1104.8,1080.8,0.7038,175,33.29,37.079
27/08/90 18:00,0,0,0,-0.096,0,4.9998,32.06,32.574
27/08/90 19:00,0,0,0,-0.096,0,0,30.72,30.88
27/08/90 20:00,0,0,0,-0.096,0,0,29.41,29.568
27/08/90 21:00,0,0,0,-0.096,0,0,29.11,29.144
27/08/90 22:00,0,0,0,-0.096,0,0,27.81,27.96
27/08/90 23:00,0,0,0,-0.096,0,0,28.01,27.986
28/08/90 00:00,0,0,0,-0.096,0,0,27.66,27.703
28/08/90 01:00,0,0,0,-0.096,0,0,26.83,26.93
28/08/90 02:00,0,0,0,-0.096,0,0,25.98,26.082
28/08/90 03:00,0,0,0,-0.096,0,0,25.37,25.443
28/08/90 04:00,0,0,0,-0.096,0,0,24.96,25.009
28/08/90 05:00,0,0,0,-0.096,0,0,24.43,24.493
28/08/90 06:00,93.096,70.457,630.72,608.7,0.6539,115,24.41,25.964
28/08/90 07:00,314.4,289.18,2703.2,2672.5,0.8501,319,27.14,33.265
28/08/90 08:00,564.82,552.44,5058.1,5017.5,0.8884,531,29.87,42.422
28/08/90 09:00,779.08,771.25,6870.3,6815.3,0.8748,709,31.16,49.614
28/08/90 10:00,935.23,930.93,8075.9,8011.3,0.8566,841,32.78,55.515
28/08/90 11:00,1025,1021.3,8500.9,8432.9,0.8228,915,34.1,59.459
28/08/90 12:00,1024.1,1020.6,8487.1,8419.2,0.8222,909,35.01,60.695
28/08/90 13:00,921.76,917.04,7855.9,7793.1,0.8455,826,35.39,58.758
28/08/90 14:00,62.417,60.209,504.94,483.45,0.7746,68,35.46,39.352
28/08/90 15:00,606.36,596.09,5337.5,5294.8,0.8732,565,34.96,48.433
28/08/90 16:00,389.74,368.52,3331.9,3298.6,0.8464,382,33.98,43.946
28/08/90 17:00,154.01,123.72,1100.2,1076.3,0.6988,175,32.96,36.937
28/08/90 18:00,0,0,0,-0.096,0,0,31.8,32.322
28/08/90 19:00,0,0,0,-0.096,0,0,30.46,30.62
28/08/90 20:00,0,0,0,-0.096,0,0,28.98,29.154
28/08/90 21:00,0,0,0,-0.096,0,0,28.19,28.28
28/08/90 22:00,0,0,0,-0.096,0,0,27.18,27.297
28/08/90 23:00,0,0,0,-0.096,0,0,26.96,26.986
29/08/90 00:00,0,0,0,-0.096,0,0,26.62,26.661
29/08/90 01:00,0,0,0,-0.096,0,0,25.9,25.986
29/08/90 02:00,0,0,0,-0.096,0,0,25.32,25.389
29/08/90 03:00,0,0,0,-0.096,0,0,24.8,24.861
29/08/90 04:00,0,0,0,-0.096,0,0,24.4,24.447
29/08/90 05:00,0,0,0,-0.096,0,0,24.14,24.17
29/08/90 06:00,80.001,65.627,584.74,562.91,0.7037,94.002,24.39,25.809
29/08/90 07:00,308.31,284.18,2663.5,2633,0.854,311,26.26,32.406
29/08/90 08:00,561.51,549.17,5054.2,5013.6,0.8929,526,28.49,41.023
29/08/90 09:00,778.32,770.44,6880.4,6825.3,0.877,706,30.68,48.961
29/08/90 10:00,939.31,935,8116.9,8052,0.8573,842,32.52,55.306
29/08/90 11:00,1022.9,1019.1,8498.6,8430.6,0.8242,911,33.88,59.185
